,index,in_id,query,answers_text,answers_count,langdetect,langid
9905,15829,25719.0,"Что здесь и сейчас необходимо изменить, чтобы повысить ценность результатов внутреннего аудита? ( What should we change here and now in order to increase the value of internal audit results? )",гибкое консульти,1.0,ru,ru
9906,15831,25719.0,"Что здесь и сейчас необходимо изменить, чтобы повысить ценность результатов внутреннего аудита? ( What should we change here and now in order to increase the value of internal audit results? )",консультации,2.0,ru,ru
9907,15832,25719.0,"Что здесь и сейчас необходимо изменить, чтобы повысить ценность результатов внутреннего аудита? ( What should we change here and now in order to increase the value of internal audit results? )",гибкость,3.0,ru,ru
9908,15835,25719.0,"Что здесь и сейчас необходимо изменить, чтобы повысить ценность результатов внутреннего аудита? ( What should we change here and now in order to increase the value of internal audit results? )",забыть про регламенты,1.0,ru,ru
9909,15836,25719.0,"Что здесь и сейчас необходимо изменить, чтобы повысить ценность результатов внутреннего аудита? ( What should we change here and now in order to increase the value of internal audit results? )",заработать  доверие бизнеса,1.0,ru,ru
9910,15837,25719.0,"Что здесь и сейчас необходимо изменить, чтобы повысить ценность результатов внутреннего аудита? ( What should we change here and now in order to increase the value of internal audit results? )",заработать доверие бизнеса,1.0,ru,ru
9911,15839,25719.0,"Что здесь и сейчас необходимо изменить, чтобы повысить ценность результатов внутреннего аудита? ( What should we change here and now in order to increase the value of internal audit results? )",коммуникации с бизнесом,1.0,ru,ru
9912,15841,25719.0,"Что здесь и сейчас необходимо изменить, чтобы повысить ценность результатов внутреннего аудита? ( What should we change here and now in order to increase the value of internal audit results? )",контакты предиктивность цифра,1.0,ru,ru
9913,15843,25719.0,"Что здесь и сейчас необходимо изменить, чтобы повысить ценность результатов внутреннего аудита? ( What should we change here and now in order to increase the value of internal audit results? )",мыслить нестандартно,1.0,ru,ru
9914,15844,25719.0,"Что здесь и сейчас необходимо изменить, чтобы повысить ценность результатов внутреннего аудита? ( What should we change here and now in order to increase the value of internal audit results? )",научиться измерять результаты,1.0,ru,ru
9915,15845,25719.0,"Что здесь и сейчас необходимо изменить, чтобы повысить ценность результатов внутреннего аудита? ( What should we change here and now in order to increase the value of internal audit results? )",не быть ревизорами,1.0,ru,ru
